,1,2,3,4,5,6,7,8
439,88,6,48,29,150,154,95,95
440,75,10,38,52,151,155,96,97
441,63,6,27,57,151,157,97,100
442,56,2,21,56,151,162,97,106
443,57,2,21,57,151,162,97,105
444,51,1,9,58,152,165,97,108
445,56,2,8,60,154,169,97,111
446,63,1,10,60,154,170,96,110
447,65,1,6,60,154,169,96,109
448,64,1,6,60,153,169,95,109
449,61,1,6,60,152,168,94,108
450,60,1,6,61,151,168,94,108
451,55,3,16,62,150,166,95,106
452,60,12,25,63,149,159,95,100
453,79,6,41,27,150,155,96,96
454,117,164,80,126,149,153,95,94
455,129,176,91,132,148,154,95,94
456,142,176,103,135,148,154,95,94
457,153,177,114,134,148,153,94,93
458,157,177,118,134,147,152,94,93
459,164,180,124,132,146,152,94,95
460,170,180,128,131,146,155,95,98
461,171,180,129,131,146,156,95,98
462,172,180,130,131,146,156,95,98
463,171,179,130,131,146,156,95,98
464,171,179,130,131,146,157,95,98
465,172,179,130,131,147,157,95,99
466,172,179,130,131,147,158,95,99
467,173,179,130,131,146,158,95,99
468,173,179,130,131,146,158,95,99
469,172,179,129,131,147,158,95,99
470,172,179,128,131,147,158,95,98
471,171,179,127,131,147,158,95,98
472,169,179,126,131,147,158,95,98
473,168,179,125,132,147,158,95,98
474,165,180,123,133,147,158,95,98
475,160,180,120,134,147,157,95,98
476,157,180,117,134,147,157,95,97
477,154,180,114,135,147,157,94,97
478,149,179,110,135,148,157,94,97
479,141,178,103,136,148,157,95,97
480,132,175,94,134,147,156,94,96
481,128,169,91,132,147,156,94,96
482,116,174,81,149,147,155,94,96
483,101,17,64,13,148,153,94,95
484,87,5,46,40,152,153,96,94
485,76,13,37,57,152,155,96,98
486,66,7,28,58,151,156,97,98
487,60,5,25,60,152,158,97,99
488,58,3,23,60,151,161,97,102
489,58,4,15,61,152,165,97,106
490,62,2,7,61,153,167,96,107
491,60,3,7,60,154,169,96,108
492,49,3,5,61,153,171,94,109
493,44,3,8,60,152,171,93,110
494,45,3,8,60,152,171,93,110
495,51,2,1,59,151,171,93,111
496,65,3,13,58,151,171,94,110
497,59,7,25,59,148,160,94,100
498,70,5,35,32,149,152,95,93
499,97,43,61,11,149,151,95,93
500,122,163,87,126,147,151,95,91
501,132,180,96,134,147,152,94,91
502,148,179,109,135,147,152,95,92
503,155,179,116,135,147,152,94,93
504,160,180,119,135,147,154,95,96
505,166,180,124,134,147,154,95,96
506,169,178,126,133,147,155,95,97
507,171,177,128,132,147,156,95,98
508,171,177,128,132,147,157,95,99
509,171,177,127,132,146,157,95,99
510,170,177,127,132,146,160,95,101
511,171,177,128,131,146,160,95,102
512,171,177,128,131,146,161,94,103
513,170,177,127,131,146,161,94,103
514,170,178,127,131,146,161,94,103
515,169,178,127,132,146,161,94,103
516,167,180,125,133,146,161,94,102
517,161,180,121,134,146,161,94,102
518,158,179,118,135,146,161,94,103
519,155,178,115,135,147,162,94,103
520,150,177,111,136,147,162,94,103
521,142,167,105,136,147,161,94,102
522,131,179,93,133,147,159,94,100
523,127,164,90,126,147,157,94,98
524,121,161,84,125,147,155,94,96
525,112,73,74,43,147,154,94,95
526,97,17,58,12,148,153,94,95
527,76,8,40,48,148,155,95,97
528,67,4,32,52,149,156,96,98
529,60,2,26,53,149,157,96,99
530,57,2,22,55,148,162,95,105
531,53,1,18,56,148,164,95,108
532,58,2,14,58,150,167,95,110
533,66,1,6,60,151,171,95,114
534,64,1,5,60,152,173,95,114
535,57,1,3,60,152,172,95,113
536,59,1,4,60,152,172,94,113
537,60,2,5,61,151,172,94,113
538,56,2,5,61,151,172,94,113
539,59,3,9,61,150,169,94,110
540,58,6,20,64,148,161,94,102
541,62,9,31,52,148,155,94,97
542,86,14,53,19,146,152,94,95
543,115,165,80,128,147,151,94,92
544,127,168,91,135,147,152,94,93
545,144,174,107,135,147,152,94,92
546,152,176,113,135,147,152,94,92
547,159,177,118,134,147,152,94,93
548,165,180,123,132,147,152,95,93
549,169,178,126,131,147,154,95,95
550,170,178,127,130,147,154,95,96
551,171,178,128,130,147,156,95,98
552,172,178,128,130,147,157,95,99
553,172,178,128,130,147,158,95,100
554,172,178,128,130,147,158,95,100
555,172,178,128,130,147,158,95,100
556,171,178,128,130,147,159,95,100
557,170,178,127,130,147,159,95,100
558,169,178,126,130,147,159,95,101
559,168,178,126,130,147,159,95,101
560,166,178,124,131,147,160,95,101
561,161,180,121,132,147,161,95,101
562,157,179,118,134,147,160,95,100
563,152,179,113,134,147,159,95,99
564,146,176,108,136,148,157,95,97
565,134,179,97,133,148,157,94,97
566,128,172,91,129,148,157,94,97
567,121,161,85,123,147,157,94,97
568,114,156,79,118,147,155,94,96
569,103,25,66,6,148,153,94,95
570,79,1,42,37,150,153,96,94
571,69,7,34,52,151,154,97,96
572,62,7,28,57,150,155,97,97
573,55,4,23,57,151,157,97,99
574,52,3,18,58,152,161,97,102
575,57,2,8,61,154,168,97,110
576,51,1,4,62,154,169,96,108
577,52,1,2,63,153,169,95,108
578,45,2,8,63,154,168,95,106
579,47,3,6,63,154,168,95,106
580,49,3,5,63,153,168,94,106
581,50,3,5,63,153,168,94,106
582,47,3,3,63,153,168,94,106
583,56,6,18,65,150,165,94,104
584,63,12,28,69,149,158,94,97
585,82,26,46,71,148,154,93,94
586,108,139,71,102,147,153,93,93
587,125,151,89,120,147,150,93,90
588,144,180,105,135,147,150,93,89
589,154,178,113,136,148,150,93,90
590,162,178,119,136,147,150,93,91
591,167,179,123,134,146,151,93,93
592,170,177,127,132,144,155,92,97
593,171,177,128,131,142,155,91,96
594,172,177,128,131,140,154,90,95
595,172,179,128,130,140,153,90,94
596,172,179,127,130,140,152,90,93
597,171,179,127,130,140,151,90,92
598,170,179,126,130,140,150,90,90
599,170,179,126,129,136,146,86,88
600,170,179,126,129,120,124,70,69
601,169,179,128,129,105,106,57,53
602,168,179,128,129,85,88,44,42
603,167,179,127,128,68,73,33,34
604,166,179,126,128,64,67,33,36
605,165,180,124,128,57,62,36,39
606,164,180,123,128,58,58,35,42
607,164,180,123,128,57,55,34,40
608,164,180,123,128,56,54,32,37
609,163,180,123,128,55,54,31,36
610,163,180,123,127,55,54,31,37
611,163,179,123,127,56,55,31,37
612,162,179,121,127,56,54,31,37
613,159,178,120,128,55,54,31,38
614,153,178,117,127,54,54,32,38
615,141,175,111,125,53,53,33,38
616,130,172,106,121,52,53,34,39
617,115,154,89,106,52,51,34,39
618,84,120,54,65,52,51,34,39
619,71,75,34,19,51,51,34,40
620,65,55,25,3,50,51,33,39
621,52,52,14,7,50,51,32,36
622,44,49,19,12,51,49,32,33
623,44,48,7,14,53,49,34,31
624,46,46,5,14,51,47,37,30
625,37,45,4,12,51,45,39,30
626,29,49,16,11,50,46,44,33
627,44,51,12,11,57,50,48,36
628,102,64,8,11,72,72,62,55
629,106,81,8,10,82,89,72,72
630,116,97,7,9,95,103,85,87
631,128,113,4,8,106,122,99,108
632,127,119,6,9,115,121,108,105
633,133,125,6,8,113,122,107,108
634,126,125,5,8,113,125,109,112
635,127,125,5,8,116,127,110,112
636,130,125,6,8,116,129,109,114
637,134,125,9,7,118,132,111,119
638,134,127,7,9,123,131,117,114
639,138,137,9,11,126,130,117,109
640,146,150,7,10,125,129,115,107
641,151,166,5,8,122,124,112,104
642,161,174,4,8,123,128,112,111
643,168,180,1,9,126,127,114,109
644,168,179,3,11,125,125,110,107
645,166,178,3,11,123,125,109,110
646,168,179,2,12,122,124,109,113
647,169,179,1,11,121,123,109,112
648,169,179,3,11,119,122,108,111
649,170,179,5,11,117,120,107,110
650,171,179,6,9,115,120,107,110
651,171,178,6,8,112,117,105,106
652,169,179,4,7,112,117,105,107
653,168,177,3,8,111,116,103,106
654,167,176,2,8,111,115,103,106
