,1,2,3,4,5,6,7,8
110,158,175,132,120,70,91,43,49
111,158,176,134,121,69,91,43,49
112,158,177,134,121,69,90,43,49
113,158,177,134,121,69,90,43,49
114,158,177,134,121,69,90,44,49
115,158,177,134,121,70,90,44,49
116,158,177,133,121,70,91,44,49
117,157,177,133,122,70,91,44,49
118,154,179,131,123,70,91,44,49
119,150,180,127,125,70,91,45,50
120,147,178,123,131,70,91,46,51
121,139,168,114,142,70,92,46,51
122,136,157,108,153,70,93,47,51
123,132,136,101,177,69,94,46,52
124,126,104,92,152,69,96,46,53
125,122,78,86,121,69,97,47,54
126,113,67,74,106,69,97,47,55
127,104,66,64,103,70,97,47,55
128,97,65,55,100,71,97,47,56
129,93,64,49,97,72,97,47,56
130,93,62,49,95,72,96,47,56
131,93,63,49,95,72,96,47,56
132,100,63,57,97,71,95,47,55
133,116,75,77,109,70,95,46,55
134,122,96,89,139,68,96,47,54
135,128,145,99,169,68,96,47,53
136,135,165,110,146,69,94,47,52
137,139,173,116,137,69,93,47,52
138,146,180,123,129,69,92,46,51
139,147,177,125,124,70,92,45,51
140,150,179,128,124,70,92,45,51
141,152,179,131,124,69,92,44,50
142,156,179,132,123,69,91,44,50
143,157,178,133,122,69,91,44,50
144,157,177,134,122,69,91,44,49
145,157,178,133,122,69,91,44,49
146,156,178,133,122,70,91,44,49
147,155,178,132,122,70,90,44,49
148,154,178,132,122,70,90,44,49
149,152,178,130,122,70,90,44,50
150,150,179,128,124,70,90,44,50
151,146,179,123,125,70,90,44,50
152,140,177,117,130,69,90,44,50
153,137,169,111,140,68,90,45,50
154,133,164,105,147,68,91,46,50
155,129,144,97,165,69,94,46,51
156,126,103,91,154,68,96,46,53
157,124,82,85,129,67,95,45,53
158,123,68,80,105,67,95,45,53
159,116,62,70,96,68,96,46,53
160,108,61,61,91,69,96,46,54
161,99,62,51,90,70,96,46,54
162,94,65,46,90,70,95,46,54
163,94,67,46,91,70,95,46,54
164,95,67,47,91,70,95,45,54
165,100,68,52,94,70,95,45,54
166,113,74,67,101,69,95,45,54
167,124,89,84,121,68,94,45,53
168,130,134,92,176,68,95,45,53
169,137,165,102,149,68,94,46,52
170,146,170,113,141,69,93,46,52
171,149,175,118,132,69,92,46,52
172,150,180,119,126,70,92,45,51
173,152,179,123,124,70,91,45,51
174,154,180,127,124,70,91,44,50
175,153,178,128,123,70,91,44,50
176,153,178,129,122,70,91,44,50
177,152,179,130,122,70,91,44,50
178,152,179,130,122,70,91,44,50
179,151,179,130,122,70,90,44,50
180,151,178,130,122,71,90,44,50
181,151,178,130,122,71,91,44,50
182,150,178,129,122,71,91,45,50
183,149,178,127,122,70,91,45,50
184,147,180,123,125,70,91,45,50
185,144,179,119,128,70,91,45,51
186,143,178,114,132,70,91,46,51
187,140,173,111,139,70,90,46,51
188,137,165,105,148,69,91,46,51
189,135,156,101,158,69,93,47,52
190,131,122,94,169,69,95,47,53
191,127,88,89,132,68,96,46,53
192,124,79,85,117,67,95,45,53
193,120,69,77,105,68,95,45,53
194,113,64,68,99,69,96,46,54
195,104,63,57,95,69,96,46,54
196,100,66,52,93,69,95,46,54
197,98,69,49,92,69,95,46,55
198,96,70,46,92,69,96,46,55
