,1,2,3,4,5,6,7,8
465,176,174,30,41,128,109,165,151
466,174,174,32,43,123,105,163,148
467,170,174,35,44,114,103,154,145
468,169,176,37,47,112,101,158,141
469,169,177,38,49,112,100,158,140
470,169,177,39,50,112,100,158,139
471,169,177,40,50,112,100,159,136
472,168,176,40,50,113,100,159,137
473,169,177,39,49,114,102,159,137
474,170,175,36,44,118,105,161,146
475,173,175,31,41,124,108,161,148
476,176,176,27,37,132,112,165,148
477,177,177,21,33,138,115,162,148
478,176,176,17,28,141,124,160,154
479,175,177,13,24,147,131,162,158
480,177,177,11,21,153,139,165,163
481,178,177,8,17,159,148,167,167
482,178,177,5,13,166,155,170,170
483,178,176,3,10,172,161,173,171
484,177,176,1,8,178,167,176,174
485,176,178,4,6,177,175,179,179
486,175,180,5,6,174,179,180,179
487,174,179,5,6,173,180,180,177
488,173,179,5,7,172,180,180,177
489,173,179,5,7,172,180,180,177
490,173,179,5,7,172,179,179,177
491,173,179,5,7,171,178,180,176
492,173,179,5,7,171,178,179,176
493,173,180,6,7,171,178,179,176
494,173,180,6,7,170,178,179,176
495,172,179,6,7,170,178,179,176
496,172,180,6,7,170,178,179,176
497,172,180,6,7,170,178,179,176
498,172,180,6,7,170,178,179,176
499,172,180,6,7,170,179,179,177
500,172,180,6,7,171,179,179,177
501,172,180,6,7,171,180,179,178
502,172,180,6,7,172,179,179,178
503,172,179,5,7,174,178,180,179
504,172,179,5,7,175,177,180,179
505,173,178,4,7,176,175,180,180
506,173,177,4,7,178,173,180,180
507,173,176,3,8,180,170,179,178
508,175,176,2,8,178,167,177,176
509,175,176,1,8,177,165,177,174
510,174,176,1,10,175,163,178,172
511,175,176,2,12,171,160,177,172
512,177,177,5,13,167,157,175,171
513,179,178,7,16,163,152,172,168
514,180,179,9,18,160,149,170,168
515,179,178,9,19,155,146,166,167
516,178,178,11,20,153,142,166,165
517,177,176,12,22,149,141,163,168
518,175,175,13,23,147,140,163,169
519,172,175,14,24,146,135,165,165
520,172,175,16,27,144,131,168,164
521,172,175,20,30,140,125,166,160
522,171,174,22,33,138,121,167,160
523,174,174,25,36,134,117,167,158
524,175,174,28,38,129,114,164,157
